一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级评论总回复数;信任度指数3;一级评论总点赞数;信任度指数4;信任度值;归一化信任度值
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;音乐里是有规则的，和选是有既定情感的。当ai听多了热歌活歌它是能模仿并且超越的。因为它会你不会的。;0.9987110728403779
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;你这么说ai就是有情感吗？;0.6868071324293104
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;创新是ai短时间无法做到的，新的曲风等着人去探索。;0.9596975983080551
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;创新，融合其他曲风也叫创新。ai能快速学习到很多制作人可能没学习到的知识它做出的东西所以它做出的东西是人知识的集合只不过现阶段可能没那么强;0.9999975394882477
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;超越我很简单啊，但是它对抗的可不是行业内的某个人，并且这不是坏事，长远来看，在某一天每个人都可以做出来自己喜欢的音乐，对于音乐人来说，就跟当年发明合成器一样，尽管当年也没人能理解，但是几十年后风靡世界;0.99786362151794
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;Ai只会筛掉小白，大师们完全不受影响;0.7993616595274851
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;因为音乐是特别主观的，所以没发评价。不像围棋被阿尔法狗打败那样吗;-0.22289827345425062
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;对的，现在看来他只能学习不能推动发展。;0.87865901149992
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;演奏时才能突出感情创作时因为和弦之间的结合会有固定音感在里面;0.9664495972644533
人做出的可以说为艺术品，而AI做出的只能说是物品请不要丧失自己对艺术的渴望，AI永远不会超越人类只会复制人类的;这个Ai比你强，不代表比别人强;0.07144899199050214
