一级评论;实际爬取到的二级评论内容;单条评论情绪值;一级评论平均情绪值
太太那个网站啊想试试了[doge];回复@水螅_蹲等玛丽重制:好滴谢谢太太！;-0.2206384202372198
太太那个网站啊想试试了[doge];回复@麻薯豆乳烧:或者你直接搜mubert;0.012732665690786682
太太那个网站啊想试试了[doge];姐妹截到视频封面了吗[允悲]我手好慢;0.9674701772760412
太太那个网站啊想试试了[doge];好的谢谢太太[团圆兔];0.9929797993737304
太太那个网站啊想试试了[doge];你看视频封面那个就是，渣浪不让我发链接;0.5912679071966405
-------;--------;--------;0.4687624258599958
AI已经可以作曲了;回复@麦芽脆心R:不管了，到了我也死了。芍芍和丹丹也不在了，不操心了;-0.09825229320192386
AI已经可以作曲了;回复@朱缇尘:不晓得多少年可以迭代到莫扎特（或者永远到不了？）;-0.9231175360404906
AI已经可以作曲了;回复@麦芽脆心R:还行，本科生的水平吧;0.7649247317052523
AI已经可以作曲了;以你的评估，质量如何？;-0.8357198367951573
-------;--------;--------;-0.27304123358307986
机器人代替人类工作，人类的躺吃时代要来临了。//@邵宛誉的视窗:未来要考大学的孩子可以参考。;回复@我就是喜欢看小说:是的，应该包括各种服务，包括让机器人学得更快更好的各种数据。;0.9901056215684241
机器人代替人类工作，人类的躺吃时代要来临了。//@邵宛誉的视窗:未来要考大学的孩子可以参考。;回复@邵宛誉的视窗:这一天很快的。机器人一上线，真人就要不断修改，设计更优的机器人程式。;0.9976905883297769
机器人代替人类工作，人类的躺吃时代要来临了。//@邵宛誉的视窗:未来要考大学的孩子可以参考。;人类要考虑为机器服务的工作了。;0.8952544228496402
-------;--------;--------;0.9610168775826137
wow这可以，这样词曲创作的话效果如何我去看看;蛮不错的啊;0.8640623947880435
wow这可以，这样词曲创作的话效果如何我去看看;这太可以了;-0.31224995237188
wow这可以，这样词曲创作的话效果如何我去看看;要不说我，还真不知道;-0.6387818073329998
wow这可以，这样词曲创作的话效果如何我去看看;现在就去听一听;0.27804265378011683
wow这可以，这样词曲创作的话效果如何我去看看;我觉得还行;0.4388888888888891
wow这可以，这样词曲创作的话效果如何我去看看;可以去看看;0.026322386563048417
wow这可以，这样词曲创作的话效果如何我去看看;创作效果很棒的;0.9532786027800704
wow这可以，这样词曲创作的话效果如何我去看看;我觉得还行吧;0.4388888888888891
wow这可以，这样词曲创作的话效果如何我去看看;可以看看啊;0.052465563615616606
wow这可以，这样词曲创作的话效果如何我去看看;我觉得挺好的;0.6568492441998204
wow这可以，这样词曲创作的话效果如何我去看看;我也打算哦[打call];-0.09124009751922424
wow这可以，这样词曲创作的话效果如何我去看看;效果太好了;0.15740925759395497
wow这可以，这样词曲创作的话效果如何我去看看;可以去看一下;0.14954845994026367
wow这可以，这样词曲创作的话效果如何我去看看;一起冲冲冲;0.0
-------;--------;--------;0.21239174884390064
生活上更多的故事继续发生，温暖依旧如期而至;必须冲起来了;0.052465563615616606
生活上更多的故事继续发生，温暖依旧如期而至;可以的冲吧;0.052465563615616606
生活上更多的故事继续发生，温暖依旧如期而至;相信自己的实力;0.7142857142857142
生活上更多的故事继续发生，温暖依旧如期而至;细节很充分;0.7813401259867219
生活上更多的故事继续发生，温暖依旧如期而至;惊喜满满啊[鲜花];0.9066537090551035
生活上更多的故事继续发生，温暖依旧如期而至;肯定有很多温暖;0.9141345426393144
生活上更多的故事继续发生，温暖依旧如期而至;期待更多的故事[good];0.7666709762590109
生活上更多的故事继续发生，温暖依旧如期而至;温暖还会继续;0.9084666665387526
生活上更多的故事继续发生，温暖依旧如期而至;真的超级温暖呀;0.837673352426493
生活上更多的故事继续发生，温暖依旧如期而至;期待更多的故事[赞];0.9766419588014976
生活上更多的故事继续发生，温暖依旧如期而至;一起冲冲冲;0.0
生活上更多的故事继续发生，温暖依旧如期而至;期待更好的故事[爱你];0.9495258167436189
-------;--------;--------;0.655026999163955
这首歌真的是AI写的吗？还真挺好听的[允悲]AI也太牛了;听起来很投入;0.4775948236966929
这首歌真的是AI写的吗？还真挺好听的[允悲]AI也太牛了;对啊很厉害滴;0.03956104523071624
这首歌真的是AI写的吗？还真挺好听的[允悲]AI也太牛了;可厉害的那种;0.030242419752343652
这首歌真的是AI写的吗？还真挺好听的[允悲]AI也太牛了;确实挺好听;0.828190455073426
这首歌真的是AI写的吗？还真挺好听的[允悲]AI也太牛了;她真的很牛;0.627862806240342
这首歌真的是AI写的吗？还真挺好听的[允悲]AI也太牛了;ai真的是厉害;-0.16593018612565058
这首歌真的是AI写的吗？还真挺好听的[允悲]AI也太牛了;确实是写的很好;0.7119046180223878
-------;--------;--------;0.3642037116986083
不知不觉网易严选已经陪伴我们七年时光了[doge]，希望以后继续陪我们走下去[doge];网易很会啊;0.3493491614757116
不知不觉网易严选已经陪伴我们七年时光了[doge]，希望以后继续陪我们走下去[doge];时间过的太快了;0.11502746134210518
不知不觉网易严选已经陪伴我们七年时光了[doge]，希望以后继续陪我们走下去[doge];确实很棒了;0.9675182218919733
不知不觉网易严选已经陪伴我们七年时光了[doge]，希望以后继续陪我们走下去[doge];会越来越棒滴;0.9327053444625131
不知不觉网易严选已经陪伴我们七年时光了[doge]，希望以后继续陪我们走下去[doge];会越来越好的;0.46585356016757884
不知不觉网易严选已经陪伴我们七年时光了[doge]，希望以后继续陪我们走下去[doge];时间真的太快了;0.28123038714137016
-------;--------;--------;0.5186140227468754
喜欢这首歌曲的旋律和歌词，单曲循环听起来了;必须听起来了;0.1801418439716307
喜欢这首歌曲的旋律和歌词，单曲循环听起来了;歌曲很好听;0.6135659513573841
喜欢这首歌曲的旋律和歌词，单曲循环听起来了;真的太上头了;-0.35133749360236854
喜欢这首歌曲的旋律和歌词，单曲循环听起来了;那是必须的啊;0.052465563615616606
喜欢这首歌曲的旋律和歌词，单曲循环听起来了;真的特别好听;-0.17267138340035948
喜欢这首歌曲的旋律和歌词，单曲循环听起来了;赶紧开始单曲循环;-0.9276644315863685
-------;--------;--------;-0.10091665827407752
不止我一个人被一首品牌歌给戳到了吧，现在出歌没有两把刷子都不行呀，太卷了;我也被戳到了;0.0
-------;--------;--------;0.0
网易你怎么这么会啊[doge]谐音梗还是你会玩儿，如期不就是七年吗！;真的是太会了;-0.09356969941129512
-------;--------;--------;-0.09356969941129512
感谢每个深夜有网易云的陪伴，希望可以越来越好!;所以时间到了开始emo[doge];0.027539675097048688
感谢每个深夜有网易云的陪伴，希望可以越来越好!;可以的可以的;0.052465563615616606
-------;--------;--------;0.04000261935633265
嚯嚯嚯！不得不说我看的了这个满减！找时间去shopping一下[哈哈]http://t.cn/A6NL2KFt;安排上啊[憧憬];-0.216129013259597
