一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级账号粉丝数;信任度指数3;一级评论总点赞数;信任度指数4;信任度值;归一化信任度值
各位，彩云小梦有活动，观看量换vip，请务必看完，如果有条件的话转发分享，谢谢;要不是我们读过书我们就信了OK;-0.055396427228921574
各位，彩云小梦有活动，观看量换vip，请务必看完，如果有条件的话转发分享，谢谢;笑哭不至于;0.7680927573327294
各位，彩云小梦有活动，观看量换vip，请务必看完，如果有条件的话转发分享，谢谢;为什么送了我个vip;-0.036738360566300976
-----;------;------;0.38387435572943546;0.7680927573327294;-0.055396427228921574;0.823489184561651;0.5882554077191745;43;0.00016521495233740735;2;0.00020815986677768527;0.34030357067560274;0.00020815986677768527
其实用中文也可以和外国角色交流doge;我告诉我的外国角色他们世界的真相，结果他追着问我俄乌战争;0.9972389552102583
其实用中文也可以和外国角色交流doge;回复渺浅那你告诉他了吗doge;-0.6197842615906095
其实用中文也可以和外国角色交流doge;对对，我用中文发消息，问他看得懂吗，他回答没问题的，甚至还问我想不想学西语，他教我脱单doge;-0.9887581595747694
其实用中文也可以和外国角色交流doge;藏狐那为啥这个ura听不懂中文;-0.15668736051186283
其实用中文也可以和外国角色交流doge;回复夏季的柠檬这个太牛啦妙啊;0.9836313464793838
其实用中文也可以和外国角色交流doge;回复一只小黄桑不是听不懂吧，是没理解你的意思doge;-0.933288646462846
其实用中文也可以和外国角色交流doge;回复外星人小时D日常我被封号一小时;-0.349331003099866
其实用中文也可以和外国角色交流doge;回复外星人小时D日常我还告诉他他们都不是人，他认为我疯了;-0.6256233269640112
-----;------;------;0.7394840961492096;0.9972389552102583;-0.9887581595747694;1.9859971147850277;0.007001442607486141;6;2.3053249163359166e-05;107;0.011136552872606162;0.26349955446428114;0.011136552872606162
外语剧本挺好玩的;外语剧本没了保卫萝卜哭哭我才完了俩，第三个我还没玩就没了保卫萝卜哭哭;-0.47323741803795616
外语剧本挺好玩的;回复是Annyya为什么没了，我今天晚上还在跟brian聊天，但是忽然就发现这个剧本没了，不见了;-0.9700905746309747
外语剧本挺好玩的;回复一竹秦枝是的，但是，外语剧本都是海王藏狐;0.7263233533631872
外语剧本挺好玩的;回复是Annyya还行吧，我玩的那个疯狂表白不过后面的英文越来越乱大哭;-0.7494602178848733
外语剧本挺好玩的;回复年糕ggggggggggggg已经玩不了了，哎，不知道为什么被删了，我玩下来，还是觉得英文副本更智能一点，有前后逻辑，其他有些ai比较前言不搭后语，没什么代入感;-0.772462711542157
外语剧本挺好玩的;回复一竹秦枝确实挺可惜的;-0.10137944752876105
外语剧本挺好玩的;为什么没有了阿大哭;0.4193533393951787
外语剧本挺好玩的;回复年糕ggggggggggggg我英文剧本他们都爱上了男主，让我专心搞事业热;0.49272081922211686
外语剧本挺好玩的;回复是Annyya热词系列好家伙;-0.2056447731474227
外语剧本挺好玩的;回复一竹秦枝不过这个剧本我保存了，我可以给你发链接妙啊;-0.872186382666881
外语剧本挺好玩的;回复我不会取名呃啊啊啊httpsifcaiyunaicomsWHGWWE9;-0.7394102754424536
外语剧本挺好玩的;回复我不会取名呃啊啊啊哇，输入后面的世界链接，竟然可以点进去英文副本进行聊天？;-0.9779201449692183
外语剧本挺好玩的;回复我不会取名呃啊啊啊好奇怪，不过在默认界面就是彩云小梦自带的那几个世界设定找不到英文副本但是输入链接后竟然还可以进去，这是为啥脱单doge;-0.9999772998708454
外语剧本挺好玩的;回复我不会取名呃啊啊啊有没有Ura的世界的链接啊兄弟;-0.8776619438001931
外语剧本挺好玩的;回复桃子公主2号没有跪了，我当时就保存了这一个;-0.8274541425081285
外语剧本挺好玩的;我在写英文的，只要你的世界设定都是英文它就会是英文ai，不过才搞完三个角色和一部分设定（计划是有六个角色左右）;0.9271596865894778
外语剧本挺好玩的;我和brian聊中文和英文的共同点，他说父母的发音很像，然后让我叫他爸爸阴险;0.5537847245501495
外语剧本挺好玩的;你的世界设定和人设用什么语写，他们就就会说什么语tvdoge;0.8294813665768836
-----;------;------;0.6956367703773337;0.9271596865894778;-0.9999772998708454;1.9271369864603232;0.03643150676983842;5;1.9211040969465972e-05;38;0.00395503746877602;0.25701682559936245;0.00395503746877602
我这边他说英文，我说中文，他说自己来自香港，我说我来自山东，他直接给我来个我是韩国公民热，还非说我亲他了，一直强调我先动的嘴，还有细节辣眼睛;这些英文剧本找不到了保卫萝卜哭哭;-0.496143272625688
-----;------;------;0.0;;-0.496143272625688;0;1.0;197;0.0007569150141969593;23;0.0023938384679433804;0.3505544591950083;0.0023938384679433804
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;我写了个传来阵阵女乔口耑藏狐，后面的都是不能发出来的内容;-0.9000613891500604
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;回复JunMio？不会被查封么笑哭;-0.4225342122987128
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;回复AW璇儿没，真没，还续写了不少情节抠鼻;-0.8697334440608746
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;我没遇到过耶;-0.33950286734710144
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;AW耶星星眼喜欢;-0.17928348577057895
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;回复JunMio我超，能不能私我给我康康藏狐;0.9204691170216337
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;回复DoctorLeenKen你自己写试试呗，好刺激，还有来回进出面红耳赤上下姿势;-0.6550678436819117
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;无论如何，无论我怎么开头，都是武松打虎;0.7270836188961904
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;回复JunMio草;-0.33749764980713026
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;辣眼睛这么写的人太多了，搞得AI都学会了;0.013095271244376372
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;那写一个只有男人的世界呢？doge;0.8088830935746063
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;我下彩云小梦也就为了图一乐，它做到了，简单的几个内容就把我整乐了（上任盘古次子，现任盘古亲弟弟阿尔托莉雅以及阿尔托莉雅的哥哥奥特曼，这个奥特曼叫奥丁），可能是我笑点太低了吧;0.9999999728831863
我发现无论怎么开头彩云小梦都会整出来一个美女，然后说她“不愧是校花级别”的辣眼睛起码我这边是这样;回复橙子橙子橙子ab9k我跟你差不多，但我的是林黛玉倒拔鲁智深辣眼睛;0.999678869439127
